date,source,document_type,title,description,keywords,ref_no,url,filesize,source_id
2007-11-21,Central Bank of Nigeria,circulars,Foreign Exchange Market Auction WDAS No. 87/2007,,"Foreign Exchange Market Auction Offers, Wholesale Dutch Auction System (WDAS) Authorised Dealers Customers bids, Reuters Dealing 3000 Terminal. Akanji, O.O. (Mrs.) Ted/Fem/Fpc/Gen/01/140/07.",Ted-Fem-Fpc-Gen-01-140-07,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2007/FEM.FPC.01.140.07DOC..PDF,80 KB,1105
2007-11-26,Central Bank of Nigeria,circulars,Foreign Exchange Market Auction WDAS No. 88/2007,,"Foreign Exchange Market Auction Offers, Wholesale Dutch Auction System (WDAS) Authorised Dealers Customers bids, Reuters Dealing 3000 Terminal. Akanji, O.O. (Mrs.) Ted/Fem/Fpc/Gen/01/141/07.",Ted-Fem-Fpc-Gen-01-141-07,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2007/FEM.FPC.01.141.07DOC..PDF,80 KB,1104
2007-11-28,Central Bank of Nigeria,circulars,Foreign Exchange Market Auction WDAS No. 89/2007,,"Foreign Exchange Market Auction Offers, Wholesale Dutch Auction System (WDAS) Authorised Dealers Customers bids, Reuters Dealing 3000 Terminal. I. B. B. Shettima Ted/Fem/Fpc/Gen/01/142/07.",Ted-Fem-Fpc-Gen-01-142-07,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2007/FEM.FPC.01.142.07DOC..PDF,71 KB,1103
2007-12-03,Central Bank of Nigeria,circulars,Foreign Exchange Market Auction WDAS No. 90/2007,,"Foreign Exchange Market Auction Offers, Wholesale Dutch Auction System (WDAS) Authorised Dealers Customers bids, Reuters Dealing 3000 Terminal. Akanji, O.O. (Mrs.) Ted/Fem/Fpc/Gen/01/143/07.",Ted-Fem-Fpc-Gen-01-143-07,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2007/FEM.FPC.01.143.07DOC..PDF,80 KB,1101
2007-12-03,Central Bank of Nigeria,circulars,Global Depository Receipts (GDRs) and Certificate of Capital Importation (CCI) Issuance,,"Successful completion first phase Reforms banking sector, Authorised Dealers, issuance Global Depository Receipts (GDRs) principally raising capital. Akanji, O. O. (Mrs.) Trade & Exchange Department.
",Ted-Fem-Fpc-Gen-01-144-07,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2007/TED.FEM.FPC.GEN.01.144.07.PDF,80 KB,1102
2007-12-05,Central Bank of Nigeria,circulars,Circular to Government Revenue Collecting Banks - Ensuring Timely Remitance of Government Revenue by Deposit Money Banks,,"Circular,Government revenue,collecting banks,deposit money banks,CBN,Banking Operations Department,BOD,Central Bank of Nigeria,FAAC,NNPC,Federation Account Allocation Committee,Nigeria National Petroleun Corporation",BOD/DIR/CIR/2007/GEN/03/001,https://www.cbn.gov.ng/OUT/CIRCULARS/BOD/2007/CIRCULAR - TIMELY REMIT OF GOVT REV BY BANKS.PDF,67 KB,1098
2007-12-05,Central Bank of Nigeria,circulars,"Co-ordination of Trade and Exchange Department, Appointment of An Acting Director",,"Following retirement Mrs. O. O. Akanji Services Central Bank of Nigeria, Authorised Dealers, Authorised Buyers, General Public informed Mr. Batari Musa appointed Acting Director, Trade & Exchange Department,effective December 6, 2007.",Ted-Fem-Fpc-Gen-01-146-07,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2007/FEM.FPC.01.146.07DOC..PDF,80 KB,1100
2007-12-05,Central Bank of Nigeria,circulars,Foreign Exchange Market Auction WDAS No. 91/2007,,"Foreign Exchange Market Auction Offers, Wholesale Dutch Auction System (WDAS) Authorised Dealers Customers bids, Reuters Dealing 3000 Terminal. Akanji, O.O. (Mrs.) Ted/Fem/Fpc/Gen/01/145/07.",Ted-Fem-Fpc-Gen-01-145-07,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2007/FEM.FPC.01.145.07DOC..PDF,85 KB,1099
2007-12-10,Central Bank of Nigeria,circulars,Foreign Exchange Market Auction WDAS No. 92/2007,,"Foreign Exchange Auction No 92/2007 of Monday December 10, 2007 ",TED/FEM/FPC/GEN/01/14,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2007/WDAS CIRCULAR 922007 OF 101207.PDF,69 KB,1097
2007-12-10,Central Bank of Nigeria,circulars,Harmonisation of Job Titles in the Banking Industry,,"BSD,CIRCULAR,TO,ALL,BANKS, DISCOUNT HOUSES,Harmonization,of,Job,Titles,in,the,Banking,Industry,Some,banks,designate,their,personnel,top,management,staff,titles,public,authority,responsibility,simplicity and comparison across banks, it has become necessary to harmonise such designations with those already well known. Accordingly the Central Bank of Nigeria has approved the harmonisation of job titles in the banking industry as follows,Conventional,titles,acceptable EquivalentManaging Director / CEO	Managing Director/ CEO	
2	Deputy Managing Director	Deputy Managing Director	
3	Executive Director	Executive Director	
4	General Manager	Senior Vice President	
5	Deputy General Manager	Vice President	
6	Assist. General Manager	Assistant Vice President	
7	Principal Manager	Principal Manager	
8	Senior Manager	Senior Executive Associate	

Banks are reminded to note that section 5.2.2 of the Code of Corporate Governance for Banks disallows the creation of the position of Executive Vice-Chairman and requires that the position of the Chairman of the Board must be separate and distinct from that of the Chief Executive Officer.
Titles like “Group Director” or “Regional Director” are also not permitted designations in the banking industry.

All institutions are to note that this directive takes effect from the date of this circular


O.I.IMALA
DIRECTOR OF BANKING SUPERVISION
",BSD/DIR/GEN/CIR/VOL.1/018,https://www.cbn.gov.ng/OUT/CIRCULARS/BSD/2007/HARMONISATION OF JOB TITLES IN THE BANKING INDUSTRY.PDF,67 KB,1096
2007-12-12,Central Bank of Nigeria,circulars,The CBN Act 2007,,CBN ACT,Gov-Cir-12/12/2007,https://www.cbn.gov.ng/OUT/CIRCULARS/CSD/2007/CBN ACT 2007.PDF,897 KB,1095
2007-12-14,Central Bank of Nigeria,circulars,Closure of Foreign Exchage Market Auction for 2007,,"Closure of 2007 Foreign Exchange Market with effect from Tuesday December 18, 2007 and will be re-open on January 7, 2008.",TED/FEM/FPC/GEN/01/149,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2007/CIRCULAR FOR CLOE OF 2007 FROEX MARKET.PDF,80 KB,1094
2007-12-17,Central Bank of Nigeria,circulars,Final Notice on the Deadline for the Conversion of Existing Community Banks to Microfinance Banks,,"Final Notice, Community Banks, Microfinance Banks, Directors, Chairmen, General Public, Re-capitalisation, shareholders funds, minimum capita, twenty million naira, N20 million, close shop, develomemnt associations, statement of assets liabilities, creditors, debtors, evidence, cenbank, central bank of nigeria, Abuja, Lagos, other financial institutions department, OFID, OFIs, CBN, MFBs, CBs, Banks, December, 31st, year 2007, ",OFID-09-2007,https://www.cbn.gov.ng/OUT/CIRCULARS/OFID/2007/OFID-09-2007.PDF,40 KB,1091
2007-12-17,Central Bank of Nigeria,circulars,"NOTICE OF MEETING ON THE MODALITIES OF CASH DISBURSEMENT TO BUREAUX DE CHANGE OPERATORS 
NOTICE OF MEETING ON THE MODALITIES OF CASH DISBURSEMENT TO BUREAUX DE CHANGE OPERATORS 
",,"Meeting with Banks and Bureaux de Change operators in Lagos and Abuja areas to hold at the Auditorium, Central Bank of Nigeria, Abuja on Tuesday December 18, 2007 at 10.00 am prompt signed by B. Musa, Ag. Director, Trade and Exchange Department.
",TED/FEM/FPC/GEN/01/15`,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2007/TED.FEM.GE.FPC.01.151. MEETING.PDF,96 KB,1093
2007-12-17,Central Bank of Nigeria,circulars,Notice to Microfinance Banks on Brand Name and Display of Licence,,"Notice, publication, microfinance bank, community bank, twenty million naira, N20 million, shareholders, minimum capital, Assets and Liabilities, conversion, Central Bank of Nigeria, CBN, cenbank, banknet, minimum requirement, provisional approval, brand name, letter-headed paper, sign-boards, instruments, BOFIA, Nigeria, CBN Headquarters, CAC, Corporate Affairs Commission, confusion, 
",OFID-10-2007,https://www.cbn.gov.ng/OUT/CIRCULARS/OFID/2007/OFID-10-2007.PDF,34 KB,1092
2007-12-21,Central Bank of Nigeria,circulars,CBN Classifies FGN Bonds As Liguid Assets,,FGN Bonds Liquid,BOD-21-12-2007,https://www.cbn.gov.ng/OUT/CIRCULARS/CSD/2007/FGNBONDSLIQUIFIED.PDF,82 KB,1088
2007-12-21,Central Bank of Nigeria,circulars,List of Community Banks that have Closed Shop or Consistently Failed to Render Statutory Returns,,"Important Notice, Chairmen, Directors, Shareholders, Managers, Staff Community Banks, Cbs, Closed Shop, Consistently, Failed, Render, Statutory Returns, General Public, cbn, central bank of nigeria, centralbankofnigeria, cenbank, otherfinancial institutions department, ofid, ofis, other financial institutions department, lagos, abuja, microfinance bank, mfbs, nigeria, states, federal, federation.",OFID-12-2007,https://www.cbn.gov.ng/OUT/CIRCULARS/OFID/2007/OFID-12-2007.PDF,48 KB,1090
2007-12-21,Central Bank of Nigeria,circulars,Notice to Community Banks that have Closed Shop or Consistently Failed to Render Statutory Returns and the General Public.,,"Important Notice, Chairmen, Directors, Shareholders, Managers, Staff, Community Banks, Closed Shop, Consistently, Failed, Render, Statutory Returns, General Public, central bank of Nigeria, cenbank, other financial institutions department, ofid, ofis, Abuja, Lgos, BOFIA, CBN, 31st December, 2007, December, month, financial system,Microfinance policy, regulatory, supervisory,warning, ceasation,depositors, creditors, assets, liabilities, list, ",OFID-11-2007,https://www.cbn.gov.ng/OUT/CIRCULARS/OFID/2007/OFID-11-2007.PDF,42 KB,1089
2008-01-02,Central Bank of Nigeria,circulars,Circular to All Deposit Money Banks and Discount Houses: Harmonisation of Participants' Codes on the CIFTS Database at CBN and Participants' TAD,,"Circular, Deposit Money Banks,DMBs,CIFTS,TAD,CBN,Central Bank of Nigeria,Banking Operations Department,Participants,database,harmonisation,codes,discount houses,banks,Director,Inter-bank Funds Transfer,IT",BOD/CIR/02/2008,https://www.cbn.gov.ng/OUT/CIRCULARS/BOD/2008/CIRCULAR TO DMBS & DHS-HARMONISATION OF CODES ON CIFTS.PDF,61 KB,1087
2008-01-04,Central Bank of Nigeria,circulars,Relocation of Dealing Room in Lagos,,"Relocation of dealing room in Lagos office to room 504, 5th floor CBN old Building, Lagos. Signed: B. Musa. Trade and Exchange Department, CBN",TED/FEM/FPC/GEN/01/001,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2008/CIRCULAR FOR RELOCATION OF LAGOS DEALING ROOM.PDF,238 KB,1086
2008-01-07,Central Bank of Nigeria,circulars,Foreign Exchange Market Auction WDAS No. 01/2008,,"Foreign Exchange Market Auction offers, Wholesale Dutch Auction System (WDAS) Authorised Dealers customers bids,Reuters Dealing 3000 Terminal. B. Musa Ted/Fem/Gen/Fpc/01/002/08.",Ted-Fem-Fpc-Gen-01-002-08,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2008/TED.FEM.FPC.01.002.08DOC..PDF,204 KB,1085
2008-01-09,Central Bank of Nigeria,circulars,Circular to All CBN Inter-bank Funds Transfer System (CIFTS) Particpants ,,"Director, Banking Operations Department,CIFTS,CBN,Central Bank Inter-bank Funds Transfer System,Central Bank of Nigeria,TIB,current account,settlement account",BOD/CIR/01/2008,https://www.cbn.gov.ng/OUT/CIRCULARS/BOD/2008/CIRCULAR TO ALL CIFTS PARTICIPANTS.PDF,60 KB,1084
2008-01-09,Central Bank of Nigeria,circulars,Foreign Exchange Market Auction WDAS No. 02/2008,,"Foreign Exchange Market Auction offers, Wholesale Dutch Auction System (WDAS) Authorised Dealers customers bids,Reuters Dealing 3000 Terminal. B. Musa Ted/Fem/Gen/Fpc/01/003/08.",Ted-Fem-Fpc-Gen-01-003-08,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2008/TED.FEM.FPC.01.003.08DOC..PDF,204 KB,1083
2008-01-14,Central Bank of Nigeria,circulars,Foreign Exchange Market Auction WDAS No. 03/2008,,"Foreign Exchange Market Auction Offers, Wholesale Dutch Auction System (WDAS) Authorised Dealers Customers bids, Reuters Dealing 3000 Terminal. Salako, H. A. Ted/Fem/Fpc/Gen/01/004/08.",Ted-Fem-Fpc-Gen-01-004-08,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2008/FEM.FPC.01.004.08DOC..PDF,67 KB,1082
2008-01-16,Central Bank of Nigeria,circulars,Foreign Exchange Market Auction WDAS No. 04/2008,,"Foreign Exchange Market Auction offers, Wholesale Dutch Auction System (WDAS) Authorised Dealers customers bids,Reuters Dealing 3000 Terminal. B. Musa Ted/Fem/Gen/Fpc/01/005/08.",Ted-Fem-Fpc-Gen-01-005-08,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2008/TED.FEM.FPC.01.005.08DOC..PDF,204 KB,1081
2008-01-21,Central Bank of Nigeria,circulars,Foreign Exchange Market Auction WDAS No. 5/2008,,"Foreign Exchange Market Auction offers, Wholesale Dutch Auction System (WDAS) Authorised Dealers customers bids,Reuters Dealing 3000 Terminal. B. Musa Ted/Fem/Gen/Fpc/01/006/08.",Ted-Fem-Fpc-Gen-01-006/08,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2008/TED.FEM.FPC.01.006.08DOC..PDF,204 KB,1080
2008-01-22,Central Bank of Nigeria,circulars,Guidelines For The Payment of Refund of Excess Paris Club Debt,,"Circular,Guidelines,Payment,Refund,Excess,Paris Club,States,Debt,Disbursement,Excess Crude,2007,",FOD/DIR/FMF/SEC/02/03,https://www.cbn.gov.ng/OUT/CIRCULARS/FOD/2008/REFUND OF EXCESS PARIS CLUB DEBT.PDF,427 KB,1079
2008-01-23,Central Bank of Nigeria,circulars,Foreign Exchange Market Auction WDAS No. 06/2008,,"Foreign Exchange Market Auction offers, Wholesale Dutch Auction System (WDAS) Authorised Dealers customers bids,Reuters Dealing 3000 Terminal. B. Musa Ted/Fem/Gen/Fpc/01/007/08.",Ted-Fem-Fpc-Gen-01-007-08,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2008/TED.FEM.FPC.01.007.08DOC..PDF,204 KB,1078
2008-01-23,Central Bank of Nigeria,circulars,Year 2007 Christian Pilgrimage: Purchase of Pilgrims Travelling Allowance,,"Authorised Dealers,general public,Federal Governemnt approved maximum 25,000 Christian holy pilgrimage Israel. Governement approved minimum US$750.00,maximum US$1,500.00 each intending pilgrim PTA. B. Musa Trade & Exchange Department. ",Ted-Fem-Fpc-Gen-01-008-08,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2008/TED.FEM.FPC.GEN.01.008.08.PDF,208 KB,1077
2008-01-24,Central Bank of Nigeria,circulars,Public Notice On Payment Of Private Sector Depositors Of The 14 Banks That Had Their Licenses Revoked On 16 January 2006,,"Depositors,CBN,Nigeria,Deposit,Insurance,Banks,organisation,consolidation,private,resolution,NDIC,citizens,Nigeria,banking,failed,banks,corporation,trapped,produced,closure,revoked,money,month,assets,liabilities,liquidation,ownership,paid,program,defunct,purchase,assumption.
",BSD/DIR/GEN/VOL.1/005,https://www.cbn.gov.ng/OUT/CIRCULARS/BSD/2008/PUBLIC NOTICE ON PAYMENT OF PRIVATE SECTOR DEPOSITORS OF THE 14 BANKS THAT HAD THEIR LICENSES REVOKED ON 16 JANUARY 2006.PDF,143 KB,1076
2008-01-28,Central Bank of Nigeria,circulars,Foreign Exchange Market Auction WADS No. 07/2008,,"Foreign Exchange Market Auction offers, Wholesale Dutch Auction System (WDAS) Authorised Dealers customers bids,Reuters Dealing 3000 Terminal. B. Musa Ted/Fem/Gen/Fpc/01/009/08.",Ted-Fem-Fpc-Gen-01-009-08,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2008/TED.FEM.FPC.01.009.08DOC..PDF,204 KB,1075
2008-01-30,Central Bank of Nigeria,circulars,Foreign Exchange Market Auction WDAS No. 08/2008,,"Foreign Exchange Market Auction offers, Wholesale Dutch Auction System (WDAS) Authorised Dealers customers bids,Reuters Dealing 3000 Terminal. B. Musa Ted/Fem/Gen/Fpc/01/010/08.",Ted-Fem-Fpc-Gen-01-010-08,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2008/TED.FEM.FPC.01.010.08DOC..PDF,204 KB,1074
2008-02-04,Central Bank of Nigeria,circulars,Foreign Exchange Market Auction WDAS No. 09/2008,,"Foreign Exchange Market Auction offers, Wholesale Dutch Auction System (WDAS) Authorised Dealers customers bids,Reuters Dealing 3000 Terminal. B. Musa Ted/Fem/Gen/Fpc/01/011/08.",Ted-Fem-Fpc-Gen-01-011-08,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2008/TED.FEM.FPC.01.011.08DOC..PDF,204 KB,1071
2008-02-04,Central Bank of Nigeria,circulars,Notice to the Managing Directors/CEOs of Microfinance Banks on Non-Rendition of Monthly Returns and Other Matters,,"microfinance bank, special notice, community banks, central bank of nigeria, lagos, abuja, centralbankofnigeria, cenbank, ofid, other financial institutions, minimum capita,l conversion, efcc, economic and financial crimes commission, debt, indebtedness, newspapers, blacklist, supervision, regulation, directorship, management, internet, mfb, cb, circular, prosecution, canvassing, deposit, interest rate, primary mortgage institutions, deposit-taking institutions, companies, BOFIA, contravention, advertising, dividends, licences, display,premises, name, corporate affair commission, font-style, font-size, guidelines, cacrendition of returns, compliance, provosional approval, managing director, central, bank, act, decree, law,
",OFID-01-2008,https://www.cbn.gov.ng/OUT/CIRCULARS/OFID/2008/OFID-01-2008.PDF,60 KB,1073
2008-02-04,Central Bank of Nigeria,circulars,Renewal of Authorised Dealership Licence,,"Authorised Dealers reminded tenor current Authorised Dealership licence expires February 17, 2008,required renewal effective that date. B. Musa Trade & Exchange Department.
",Ted-Fem-Fpc-Gen-01-012-08,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2008/TED.FEM.FPC.GEN.01.012.08.PDF,210 KB,1072
2008-02-04,Central Bank of Nigeria,circulars,Round-Table Discussion on Foreign Exchange Managment Issues,,"Effort towards addressing issues ongoing liberalisation Foreign Exchange Market,Round-Table Discussion Forum scheduled 9.00 a.m. February 8, 2008,Protea Hotel,Lekki, Lagos. B. Musa Trade & Exchange Department.",Ted-Fem-Fpc-Gen-01-013-08,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2008/TED.FEM.FPC.GEN.01.013.08.PDF,208 KB,1070
2008-02-06,Central Bank of Nigeria,circulars,Foreign Exchange Market Auction WDAS No. 10/2008,,"Foreign Exchange Market Auction offers, Wholesale Dutch Auction System (WDAS) Authorised Dealers customers bids,Reuters Dealing 3000 Terminal. B. Musa Ted/Fem/Gen/Fpc/01/014/08.",Ted-Fem-Fpc-Gen-01-014-08,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2008/TED.FEM.FPC.01.014.08DOC..PDF,204 KB,1067
2008-02-06,Central Bank of Nigeria,circulars,Notice of Meeting on Import Duty Collection Scheme (IDCs),,"Designated Banks for Customs Revenue Collection, Destination Inspection Service Proveders and the Nigeria Customs Service (including NCS Area Controllers and the ASYCUDA Project Leader), Import Duty Collection meeting Conference Hall, CBN, Abeokuta Friday 22, 2008,11.00 a.m. prompt. B. Musa, Trade & Exchange Department.",Ted-Fem-Fpc-Gen-01-015-08,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2008/TED.FEM.FPC.GEN.01.015.08.PDF,207 KB,1069
2008-02-06,Central Bank of Nigeria,circulars,Year: 2007 Christian Pilgrimage: Purchase of Pilgrims Travelling Allowance,,"Further circular TED/FEM/FPC/GEN/01/008/08 of 23/1/2008,Autherised Dealers notified addtional Pilgrims list various States. B. Musa Trade & Exchange Department.
",Ted-Fem-Fpc-Gen-01-016-08,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2008/TED-FEM-GEN-FPC-01-016-08.PDF,214 KB,1068
2008-02-11,Central Bank of Nigeria,circulars,Foreign Exchange Market Auction WDAS No.11/2008,,"Authorised Dealers,informed no Foreign Exchange Market Auction Monday 11th February, 2008,recent observed weak demand trend Forex Auction. B. Musa Trade & Exchnage Department. ",Ted-Fem-Fpc-Gen-01-017-08,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2008/FEM.FPC.01.017.08DOC..PDF,206 KB,1066
2008-02-11,Central Bank of Nigeria,circulars,Re: Year 2007 Christian Pilgrimage: Purchase of Pilgrims Travelling Allowance,,"Further circular TED/FEM/FPC/GEN/01/008/08 of 23/1/2008,Autherised Dealers notified addtional Pilgrims list various States.Ted/Fem/Fpc/Gen/01/018/08.  B. Musa Trade & Exchange Department.",Ted-Fem-Fpc-Gen-01-018-08,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2008/TED-FEM-GEN-FPC-01-018-08.PDF,210 KB,1065
2008-02-18,Central Bank of Nigeria,circulars,Foreign Exchange Market Auction WDAS No. 13/2008,,"Authorised Dealers,informed no Foreign Exchange Market Auction Monday 18th February, 2008,recent observed weak demand trend Forex Auction. B. Musa Trade & Exchnage Department. ",Ted-Fem-Fpc-Gen-01-019-08,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2008/FEM.FPC.01.019.08DOC..PDF,206 KB,1064
