date,amtOffered,auction,auctionDate,auctionNo,id,maturityDate,netType,netValue,rangeBid,rate,rateDescription,securityType,successfulBidRates,tenor,totalAmtRepaid,totalSubscription,totalSuccessful,trueYield,week
2017-05-16,10000,OMO,May-16-2017,16-05-2017,2784,May-10-2018,Sales,3656.799,18.6000-18.6000,18.6,Issue,OMO,18.6000-18.6000,359,0,3656.799,3656.799,22.7646,3rd Week
2017-05-17,32436.51,Primary Market,May-17-2017,17-05-2017 - 91 Day,2773,August-17-2017,Sales,32436.51,13.4900 - 16.5000,13.5,Issue,NTB,13.4900 - 13.5000,91,0,37712.34,32436.51,13.9702,3rd Week
2017-05-17,22824.45,Primary Market,May-17-2017,17-05-2017 - 182 Day,2774,November-16-2017,Sales,22824.45,16.5000 - 18.0000,17.149,Issue,NTB,16.5000 - 17.1490,182,0,28701.43,22824.45,18.7525,3rd Week
2017-05-17,55683.6,Primary Market,May-17-2017,17-05-2017 - 364 Day,2775,May-17-2018,Sales,55683.6,18.0000 - 20.0000,18.7,Issue,NTB,18.0000 - 18.7000,364,0,138187.8,55683.6,22.9867,3rd Week
2017-05-18,5000,OMO,May-18-2017,18-05-2017,2787,October-19-2017,Sales,96.393,18.0000-18.0000,18,Issue,OMO,18.0000-18.0000,154,0,96.393,96.393,19.4794,3rd Week
2017-05-18,10000,OMO,May-18-2017,18-05-2017,2788,May-10-2018,Sales,47213.464,18.6000-18.6000,18.6,Issue,OMO,18.6000-18.6000,357,0,47213.464,47213.464,22.7363,3rd Week
2017-05-19,5000,OMO,May-19-2017,19-05-2017,2785,October-19-2017,Sales,202.88,18.0000 - 18.0000,18,Issue,OMO,18.0000 - 18.0000,181,0,202.88,202.88,19.7642,3rd Week
2017-05-19,10000,OMO,May-19-2017,19-05-2017,2786,May-10-2018,Sales,5687.47,18.6000 - 18.6000,18.6,Issue,OMO,18.6000 - 18.6000,349,0,5687.47,5687.47,22.6235,3rd Week
2017-05-22,5000,OMO,May-22-2017,22-05-2017,2779,December-07-2017,Sales,144.06,18.0000 - 18.0000,18,Issue,OMO,18.0000 - 18.0000,199,0,144.06,144.06,19.9587,4th Week
2017-05-22,10000,OMO,May-22-2017,22-05-2017,2780,March-22-2018,Sales,4411.33,18.6000 - 18.6000,18.6,Issue,OMO,18.6000 - 18.6000,304,0,4411.33,4411.33,22.0096,4th Week
2017-05-23,5000,OMO,May-23-2017,23-05-2017,2777,December-07-2017,Sales,280.7,18.0000 - 18.0000,18,Issue,OMO,18.0000 - 18.0000,198,0,280.7,280.7,19.9478,4th Week
2017-05-23,10000,OMO,May-23-2017,23-05-2017,2778,May-03-2018,Sales,7780.11,18.6000 - 18.6000,18.6,Issue,OMO,18.6000 - 18.6000,345,0,7780.11,7780.11,22.5676,4th Week
2017-05-24,10000,OMO,May-24-2017,24-05-2017,2776,March-29-2018,Sales,975.28,18.6000 - 18.6000,18.6,Issue,OMO,18.6000 - 18.6000,309,0,975.28,975.28,22.0762,4th Week
2017-05-25,5000,OMO,May-25-2017,25-07-2017,2789,December-14-2017,Sales,235.33,18.0000 - 18.0000,18,Issue,OMO,18.0000 - 18.0000,203,0,235.33,235.33,20.0024,4th Week
2017-05-25,10000,OMO,May-25-2017,25-05-2017,2790,May-24-2018,Sales,14078.78,18.6000 - 18.6000,18.6,Issue,OMO,18.6000 - 18.6000,364,0,14078.78,14078.78,22.8358,4th Week
2017-05-26,5000,OMO,May-26-2017,26-05-2017,2791,December-14-2017,Sales,88.6,18.0000 - 18.0000,18,Issue,OMO,18.0000 - 18.0000,202,0,88.6,88.6,19.9915,4th Week
2017-05-26,10000,OMO,May-26-2017,26-05-2017,2792,May-24-2018,Sales,14694.091,18.6000 - 18.6000,18.6,Issue,OMO,18.6000 - 18.6000,363,0,14694.091,14694.091,22.8215,4th Week
2017-05-30,5000,OMO,May-30-2017,30-05-2017,2793,December-07-2017,Sales,61,18.0000 - 18.0000,18,Issue,OMO,18.0000 - 18.0000,191,0,61,61,19.8718,5th Week
2017-05-30,10000,OMO,May-30-2017,30-05-2017,2794,May-24-2018,Sales,2722,18.6000 - 18.6000,18.6,Issue,OMO,18.6000 - 18.6000,359,0,2722,2722,22.7646,5th Week
2017-05-31,26143.54,Primary Market,May-31-2017,31-05-2017 - 91 Day,2806,August-31-2017,Sales,26143.54,13.4000 - 16.5000,13.4,Issue,NTB,13.4000 - 13.4000,91,0,26500.94,26143.54,13.8631,5th Week
2017-05-31,11005.93,Primary Market,May-31-2017,31-05-2017 - 182 Day,2807,November-30-2017,Sales,11005.93,17.0000 - 18.0000,17.139,Issue,NTB,17.0000 - 17.1390,182,0,11541.51,11005.93,18.7406,5th Week
2017-05-31,80000,Primary Market,May-31-2017,31-05-2017 - 364 Day,2808,May-31-2018,Sales,80000,18.0000 - 19.0000,18.65,Issue,NTB,18.0000 - 18.6500,364,0,163744.13,80000,22.9112,5th Week
2017-06-01,5000,OMO,June-01-2017,01-06-2017,2795,December-14-2017,Sales,232.8,18.0000 - 18.0000,18,Issue,OMO,18.0000 - 18.0000,196,0,232.8,232.8,19.926,1st Week
2017-06-01,10000,OMO,June-01-2017,01-06-2017,2796,May-17-2018,Sales,12696,18.6000 - 18.6000,18.6,Issue,OMO,18.6000 - 18.6000,350,0,12696,12696,22.6375,1st Week
2017-06-02,5000,OMO,June-02-2017,02-06-2017,2797,December-14-2017,Sales,3563.1,18.0000 - 18.0000,18,Issue,OMO,18.0000 - 18.0000,195,0,3563.1,3563.1,19.9151,1st Week
2017-06-02,10000,OMO,June-02-2017,02-06-2017,2798,May-24-2018,Sales,78235.41,18.6000 - 18.6000,18.6,Issue,OMO,18.6000 - 18.6000,356,0,78235.41,78235.41,22.7221,1st Week
2017-06-05,300,OMO,June-05-2017,05-06-2017 - 192 Day,2799,December-14-2017,Sales,300,17.9000 - 17.9000,17.9,Issue,OMO,17.9000 - 17.9000,192,0,300,300,19.7606,1st Week
2017-06-05,10000,OMO,June-05-2017,05-06-2017 - 346 Day,2800,May-17-2018,Sales,9988,18.6000 - 18.6000,18.6,Issue,OMO,18.6000 - 18.6000,346,0,9988,9988,22.5815,1st Week
2017-06-06,5000,OMO,June-06-2017,06-06-2017 - 191 Day,2801,December-14-2017,Sales,184,18.0000 - 18.0000,18,Issue,OMO,18.0000 - 18.0000,191,0,184,184,19.8718,1st Week
2017-06-06,10000,OMO,June-06-2017,06-06-2017 - 345 Day,2802,May-17-2018,Sales,18087.79,18.6000 - 18.6000,18.6,Issue,OMO,18.6000 - 18.6000,345,0,18087.79,18087.79,22.5676,1st Week
2017-06-07,5000,OMO,June-07-2017,07-06-2017,2809,December-14-2017,Sales,234.21,18.0000 - 18.0000,18,Issue,OMO,18.0000 - 18.0000,190,0,234.21,234.21,19.8609,2nd Week
2017-06-07,20000,OMO,June-07-2017,07-06-2017,2810,May-31-2018,Sales,13259.32,18.6000 - 18.6000,18.6,Issue,OMO,18.6000 - 18.6000,358,0,13259.32,13259.32,22.7504,2nd Week
2017-06-08,5000,OMO,June-08-2017,08-06-2017,2811,December-14-2017,Sales,1981.163,18.0000 - 18.0000,18,Issue,OMO,18.0000 - 18.0000,189,0,1981.163,1981.163,19.8501,2nd Week
2017-06-08,10000,OMO,June-08-2017,8-6-2017,2812,May-31-2018,Sales,14785.968,18.6000 - 18.6000,18.6,Issue,OMO,18.6000 - 18.6000,357,0,14785.968,14785.968,22.7363,2nd Week
2017-06-09,5000,OMO,June-09-2017,9-6-2017,2813,December-07-2017,Sales,3.5,18.0000 - 18.0000,18,Issue,OMO,18.0000 - 18.0000,181,0,3.5,3.5,19.7642,2nd Week
2017-06-09,10000,OMO,June-09-2017,9-6-2017,2814,May-17-2018,Sales,14972.831,18.6000 - 18.6000,18.6,Issue,OMO,18.6000 - 18.6000,342,0,14972.831,14972.831,22.5258,2nd Week
2017-06-12,10000,OMO,June-12-2017,12-06-2017,2815,May-31-2018,Sales,5305.891,18.6000 - 18.6000,18.6,Issue,OMO,18.6000 - 18.6000,353,0,5305.891,5305.891,22.6797,3rd Week
2017-06-13,5000,OMO,June-13-2017,13-06-2017,2816,December-14-2017,Sales,324,18.0000 - 18.0000,18,Issue,OMO,18.0000 - 18.0000,184,0,324,324,19.7963,3rd Week
2017-06-13,10000,OMO,June-13-2017,13-06-2017,2817,May-31-2018,Sales,1801.82,18.6000 - 18.6000,18.6,Issue,OMO,18.6000 - 18.6000,352,0,1801.82,1801.82,22.6657,3rd Week
2017-06-14,39006.25,Primary Market,June-14-2017,14-06-2017 - 91 Day,2818,September-14-2017,Sales,39006.25,13.3000 - 15.5000,13.5,Issue,NTB,13.3000 - 13.5000,91,0,39206.25,39006.25,13.9702,3rd Week
2017-06-14,23024.75,Primary Market,June-14-2017,14-06-2017 - 182 Day,2819,December-14-2017,Sales,23024.75,16.9000 - 18.0000,17.3,Issue,NTB,16.9000 - 17.3000,182,0,24790.75,23024.75,18.9332,3rd Week
2017-06-14,174640.72,Primary Market,June-14-2017,14-06-2017 - 364 Day,2820,June-14-2018,Sales,174640.72,18.0000 - 19.6099,18.6899,Issue,NTB,18.0000 - 18.6899,364,0,201198.92,174640.72,22.9715,3rd Week
2017-06-19,5000,OMO,June-19-2017,19-06-2017,2821,December-21-2017,Sales,4613.77,18.0000 - 18.0000,18,Issue,OMO,18.0000 - 18.0000,185,0,4613.77,4613.77,19.8071,4th Week
2017-06-19,10000,OMO,June-19-2017,19-06-2017,2822,May-31-2018,Sales,16853.64,18.6000 - 18.6000,18.6,Issue,OMO,18.6000 - 18.6000,346,0,16853.64,16853.64,22.5815,4th Week
2017-06-20,5000,OMO,June-20-2017,20-06-2017,2823,December-07-2017,Sales,1319,18.0000 - 18.0000,18,Issue,OMO,18.0000 - 18.0000,170,0,1319,1319,19.6471,4th Week
2017-06-20,10000,OMO,June-20-2017,20-06-2017,2824,May-31-2018,Sales,10000,18.6000 - 18.6000,18.6,Issue,OMO,18.6000 - 18.6000,345,0,10000,10000,22.5676,4th Week
2017-06-21,28122,Primary Market,June-21-2017,21-06-2017,2833,September-21-2017,Sales,28122,13.4000 - 13.4999,13.4999,Issue,NTB,13.4000 - 13.4999,91,0,28122,28122,13.9701,4th Week
2017-06-21,55124.499,Primary Market,June-21-2017,21-06-2017,2834,December-21-2017,Sales,43837.194,17.0000 - 17.5000,17.5,Issue,NTB,17.0000 - 17.5000,182,0,43837.194,43837.194,19.173,4th Week
2017-06-21,50000,Primary Market,June-21-2017,21-06-2017,2835,June-21-2018,Sales,61287.305,18.0000 - 18.8000,18.6499,Issue,NTB,18.0000 - 18.6499,364,0,82246.69,61287.305,18.6499,4th Week
2017-06-21,40,Primary Market,June-21-2017,21-06-2017-5 Year,2853,July-15-2021,Sales,4.22,15.7800 - 18.9000,16.19,Maginal,FGN Bonds,15.7800 - 16.1900,5 Year,0,12.52,4.22,0,4th Week
2017-06-21,50,Primary Market,June-21-2017,21-06-2017-10 Year,2854,March-17-2027,Sales,30.25,15.2500 - 19.8000,16.19,Maginal,FGN Bonds,15.2500 - 16.1900,10 Year,0,57.35,30.25,0,4th Week
2017-06-21,50,Primary Market,June-21-2017,21-06-2017-20 Year,2855,April-18-2037,Sales,64.79,15.2500 - 20.5600,16.1965,Maginal,FGN Bonds,15.2500 - 16.1965,20 Year,0,88.24,64.79,0,4th Week
2017-06-22,5000,OMO,June-22-2017,22-06-2017,2825,December-07-2017,Sales,377.88,18.0000 - 18.0000,18,Issue,OMO,18.0000 - 18.0000,168,0,377.88,377.88,19.626,4th Week
2017-06-22,10000,OMO,June-22-2017,22-06-2016,2826,June-14-2018,Sales,22341.56,18.6000 - 18.6000,18.6,Issue,OMO,18.6000 - 18.6000,357,0,22341.56,22341.56,22.7363,4th Week
2017-06-23,5000,OMO,June-23-2017,23-06-2017,2827,December-07-2017,Sales,383.1,18.0000 - 18.0000,18,Issue,OMO,18.0000 - 18.0000,167,0,383.1,383.1,19.6155,4th Week
2017-06-23,20000,OMO,June-23-2017,23-06-2017,2828,June-14-2018,Sales,20000,18.6000 - 18.6000,18.6,Issue,OMO,18.6000 - 18.6000,356,0,41776.6,20000,22.7221,4th Week
2017-06-28,10000,OMO,June-28-2017,28-06-2017,2829,December-21-2017,Sales,1800,18.0000 - 18.0000,18,Issue,OMO,18.0000 - 18.0000,176,0,1800,1800,19.7108,5th Week
2017-06-28,70000,OMO,June-28-2017,28-06-2017,2830,June-21-2018,Sales,52032.38,18.6000 - 18.6000,18.6,Issue,OMO,18.6000 - 18.6000,358,0,53887.38,52032.38,22.7504,5th Week
2017-06-30,5000,OMO,June-30-2017,30-06-2017,2831,December-07-2017,Sales,440,17.9800 - 18.0000,17.98,Issue,OMO,17.9800 - 17.9800,160,0,941.07,440,19.5184,5th Week
2017-06-30,30000,OMO,June-30-2017,30-06-2017,2832,June-14-2018,Sales,31524,18.54000 - 18.6000,18.569,Issue,OMO,18.5400 - 18.6000,349,31524,89388.12,31524,22.6235,5th Week
2017-07-03,10000,OMO,July-03-2017,03-07-2017,2841,January-18-2018,Sales,765.43,17.9000 - 18.0000,17.95,Issue,OMO,17.9000 - 17.9500,199,0,890.43,765.43,19.8972,1st Week
2017-07-03,50000,OMO,July-03-2017,03-07-2017,2842,June-07-2018,Sales,44662.62,18.5000 - 18.6000,18.55,Issue,OMO,18.5000 - 18.5500,339,0,45262.62,44662.62,22.4111,1st Week
2017-07-04,5000,OMO,July-04-2017,04-07-2017,2843,December-07-2017,Sales,114.87,17.9000 - 17.9500,17.95,Issue,OMO,17.9000 - 17.9500,156,0,114.87,114.87,19.4415,1st Week
2017-07-04,30000,OMO,July-04-2017,04-07-2017,2844,June-07-2018,Sales,27752.03,18.5000 - 18.5500,18.55,Issue,OMO,18.5000 - 18.5500,338,0,27752.03,27752.03,22.3974,1st Week
2017-07-05,35000,Primary Market,July-05-2017,05-07-2017 - 91 Day,2836,October-05-2017,Sales,28693.92,13.2242 - 15.5000,13.5,Issue,NTB,13.2242 - 13.5000,91,0,28844.02,28693.92,13.9702,1st Week
2017-07-05,22000,Primary Market,July-05-2017,05-07-2017 - 182 Day,2837,January-04-2018,Sales,21247.19,17.0000 - 18.0000,17.5,Issue,NTB,17.0000 - 17.5000,182,0,21407.19,21247.19,19.173,1st Week
2017-07-05,120000,Primary Market,July-05-2017,05-07-2017 - 364 Day,2838,July-05-2018,Sales,127058.89,18.0000 - 19.6000,18.599,Issue,NTB,18.0000 - 18.5990,364,0,161187.87,127058.89,22.8343,1st Week
2017-07-07,5000,OMO,July-07-2017,07-07-2017,2845,January-18-2018,Sales,228.82,17.9500 - 17.9500,17.95,Issue,OMO,17.9500 - 17.9500,195,0,228.82,228.82,19.8539,1st Week
2017-07-07,40000,OMO,July-07-2017,07-07-2017,2846,July-05-2018,Sales,25544.52,18.5400 - 18.5500,18.55,Issue,OMO,18.5400 - 18.5500,363,0,25544.52,25544.52,22.7463,1st Week
2017-07-10,5000,OMO,July-10-2017,10-07-2017,2839,January-25-2018,Sales,3300,17.9500 - 17.9500,17.95,Issue,OMO,17.9500 - 17.9500,199,0,3300,3300,19.8972,2nd Week
2017-07-10,20000,OMO,July-10-2017,10-07-2017,2840,July-05-2018,Sales,16117.04,18.5300 - 18.6000,18.55,Issue,OMO,18.5300 - 18.5500,360,0,17117.04,16117.04,22.7039,2nd Week
2017-07-11,5000,OMO,July-11-2017,11-07-2017,2847,January-18-2018,Sales,306.39,17.9500 - 17.9500,17.95,Issue,OMO,17.9500 - 17.9500,191,0,306.39,306.39,19.8108,2nd Week
2017-07-11,30000,OMO,July-11-2017,11-07-2017,2848,July-05-2018,Sales,24335.72,18.5300 - 18.6000,18.55,Issue,OMO,18.5300 - 18.5500,359,0,27335.72,24335.72,22.6898,2nd Week
2017-07-12,40000,OMO,July-12-2017,12-07-2017,2850,June-21-2018,Sales,34318.78,18.5490 - 18.5500,18.55,Issue,OMO,18.54900 - 18.5500,344,0,34318.78,34318.78,22.4801,2nd Week
2017-07-12,35,Primary Market,July-12-2017,12-07-2017-5 Year,2856,July-15-2021,Sales,3.9,15.8500 - 17.5000,16.24,Maginal,FGN Bonds,15.8500 - 16.2400,5 Year,0,9.1,3.9,0,2nd Week
2017-07-12,50,Primary Market,July-12-2017,12-07-2017-10 Year,2857,March-17-2027,Sales,47.01,15.5000 - 17.5000,16.25,Maginal,FGN Bonds,15.5000 - 16.2500,10 Year,0,55.31,47.01,0,2nd Week
2017-07-12,50,Primary Market,July-12-2017,12-07-2017-10 Year,2858,April-18-2037,Sales,55.05,15.5000 - 17.5000,16.2514,Maginal,FGN Bonds,15.5000 - 16.2514,20 Year,0,64.75,55.05,0,2nd Week
2017-07-13,5000,OMO,July-13-2017,13-07-2017,2851,January-25-2018,Sales,125,17.9500 - 17.9500,17.95,Issue,OMO,17.9500 - 17.9500,196,0,125,125,19.8647,2nd Week
2017-07-13,50000,OMO,July-13-2017,13-07-2017,2852,July-12-2018,Sales,28294.798,18.5399 - 18.5500,18.55,Issue,OMO,18.5399 - 18.5500,364,0,28294.798,28294.798,22.7605,2nd Week
2017-07-14,50000,OMO,July-14-2017,14-07-2017,2859,July-12-2018,Sales,25761.59,18.5490 - 18.5500,18.55,Issue,OMO,18.54900 - 18.5500,363,0,25761.59,25761.59,22.7463,2nd Week
2017-07-17,5000,OMO,July-17-2017,17-07-2017,2860,January-18-2018,Sales,5000,17.9500 - 17.9500,17.95,Issue,OMO,17.9500 - 17.9500,185,0,6293,5000,19.7465,3rd Week
2017-07-17,50000,OMO,July-17-2017,17-07-2017,2861,June-28-2018,Sales,14502.085,18.5000 - 18.5500,18.55,Issue,OMO,18.5000 - 18.5500,346,0,14502.085,14502.085,22.5079,3rd Week
2017-07-18,10000,OMO,July-18-2017,18-07-2017,2862,February-01-2018,Sales,10000,17.9400 - 17.9500,17.94,Issue,OMO,17.9400 - 17.9400,198,0,10750,10000,19.8741,3rd Week
2017-07-18,50000,OMO,July-18-2017,18-07-2017,2863,June-28-2018,Sales,31276.6,18.5400 - 18.5500,18.55,Issue,OMO,18.5400 - 18.5500,345,0,31276.6,31276.6,22.494,3rd Week
2017-07-19,36786.99,Primary Market,July-19-2017,19-07-2017 - 91 Day,2864,October-19-2017,Sales,32400,13.2000 - 13.5000,13.425,Issue,NTB,13.2000 - 13.4250,91,0,33612.88,32400,13.8899,3rd Week
2017-07-19,39175.91,Primary Market,July-19-2017,19-07-2017 - 182 Day,2865,January-18-2018,Sales,26600,17.0000 - 18.0000,17.3989,Issue,NTB,17.0000 - 17.3989,182,0,27428.11,26600,19.0518,3rd Week
2017-07-19,129000,Primary Market,July-19-2017,19-07-2017 - 364 Day,2866,July-19-2018,Sales,145962.9,18.0000 - 20.4990,18.549,Issue,NTB,18.0000 - 18.5490,364,0,254240.12,145962.9,22.759,3rd Week
2017-07-20,40000,OMO,July-20-2017,20-07-2017,2867,February-01-2018,Sales,688.23,17.9370 - 18.0000,17.95,Issue,OMO,17.9370 - 17.9500,196,0,938.23,688.23,19.8647,3rd Week
2017-07-20,100000,OMO,July-20-2017,20-07-2017,2868,July-19-2018,Sales,127006.23,18.5390 - 18.5500,18.55,Issue,OMO,18.5390 - 18.5500,364,0,127006.23,127006.23,22.7605,3rd Week
2017-07-21,20000,OMO,July-21-2017,21-07-2017,2869,February-01-2018,Sales,250,17.9500 - 17.9500,17.95,Issue,OMO,17.9500 - 17.9500,195,0,250,250,19.8539,3rd Week
2017-07-21,100000,OMO,July-21-2017,21-07-2017,2870,July-12-2018,Sales,85988.06,18.5400 - 18.5500,18.55,Issue,OMO,18.5400 - 18.5500,356,0,85988.06,85988.06,22.6475,3rd Week
2017-07-25,10000,OMO,July-25-2017,25-07-2017,2871,February-01-2018,Sales,201.3,17.9450 - 17.9450,17.945,Issue,OMO,17.9450 - 17.9450,191,0,201.3,201.3,19.8047,4th Week
2017-07-25,50000,OMO,July-25-2017,25-07-2017,2872,June-28-2018,Sales,45131.8,18.5490 - 18.5500,18.55,Issue,OMO,18.5490 - 18.5500,338,0,45131.8,45131.8,22.3959,4th Week
2017-07-26,10000,OMO,July-26-2017,26-07-2017,2873,February-01-2018,Sales,160,17.9400 - 17.94900,17.949,Issue,OMO,17.9400 - 17.9490,190,0,160,160,19.949,4th Week
2017-07-26,50000,OMO,July-26-2017,26-07-2017,2874,July-05-2018,Sales,74511.817,18.5490 - 18.5500,18.55,Issue,OMO,18.5490 - 18.5500,344,0,74511.817,74511.817,22.4801,4th Week
2017-07-27,10000,OMO,July-27-2017,27-07-2017,2875,February-01-2018,Sales,2190.1,17.9450 - 17.9450,17.945,Issue,OMO,17.9450 - 17.9450,189,0,2190.1,2190.1,19.7833,4th Week
2017-07-27,100000,OMO,July-27-2017,27-07-2017,2876,July-26-2018,Sales,126137.026,18.5490 - 18.5500,18.55,Issue,OMO,18.5490 - 18.5500,364,0,126137.026,126137.026,22.7605,4th Week
2017-07-28,5000,OMO,July-28-2017,28-07-2017,2877,February-01-2018,Sales,0.003,17.9500 - 17.9500,17.95,Issue,OMO,17.9500 - 17.9500,188,0,0.003,0.003,19.7786,4th Week
2017-07-28,30000,OMO,July-28-2017,28-07-2017,2878,June-07-2018,Sales,69684.71,18.5490 - 18.5500,18.55,Issue,OMO,18.5490 - 18.5500,314,0,69684.71,69684.71,22.0723,4th Week
2017-07-31,10000,OMO,July-31-2017,31-07-2017,2879,February-01-2018,Sales,8835.81,17.9400 - 17.9500,17.95,Issue,OMO,17.9400 - 17.9500,185,0,8835.8117,8835.81,19.7465,5th Week
2017-07-31,70000,OMO,July-31-2017,31-07-2017,2880,June-28-2018,Sales,51957.33,18.5490 - 18.5500,18.55,Issue,OMO,18.5490 - 18.5500,332,0,51957.33,51957.33,22.3152,5th Week
2017-08-02,29143.39,Primary Market,August-02-2017,02-08-2017 - 91 Day,2883,November-02-2017,Sales,23055.47,13.3500 - 18.0000,13.422,Issue,NTB,13.3500 - 13.4220,91,0,26175.49,23055.47,13.8867,1st Week
2017-08-02,80000,Primary Market,August-02-2017,02-08-2017 - 182 Day,2884,February-01-2018,Sales,69565.35,17.0000 - 19.5000,17.4,Issue,NTB,17.0000 - 17.4000,182,0,69746.11,69565.35,19.0531,1st Week
2017-08-02,120000,Primary Market,August-02-2017,02-08-2017 - 364 Day,2885,August-02-2018,Sales,136522.57,18.0000 - 18.8000,18.53,Issue,NTB,18.0000 - 18.5300,364,0,211052.82,136522.57,22.7304,1st Week
2017-08-03,10000,OMO,August-03-2017,03-08-2017,2881,February-08-2018,Sales,3578.84,17.9000 - 17.9500,17.95,Issue,OMO,17.9000 - 17.9500,189,0,3578.84,3578.84,19.7894,1st Week
2017-08-03,100000,OMO,August-03-2017,03-08-2017,2882,August-02-2018,Sales,134530.53,18.5000 - 18.5500,18.55,Issue,OMO,18.5000 - 18.5500,364,0,134530.83,134530.53,22.7605,1st Week
2017-08-04,5000,OMO,August-04-2017,04-08-2017,2886,February-08-2018,Sales,439.45,17.9500 - 17.9500,17.95,Issue,OMO,17.9500 - 17.9500,188,0,439.45,439.45,19.7786,1st Week
2017-08-04,50000,OMO,August-04-2017,04-08-2017,2887,July-26-2018,Sales,167164.57,18.5490 - 18.5500,18.55,Issue,OMO,18.5490 - 18.5500,356,0,167164.57,167164.57,22.6475,1st Week
2017-08-07,10000,OMO,August-07-2017,07-08-2017,2888,February-08-2018,Sales,121.8,17.9490 - 17.9500,17.95,Issue,OMO,17.9490 - 17.9500,185,0,121.8,121.8,19.7465,2nd Week
2017-08-07,50000,OMO,August-07-2017,07-08-2017,2889,July-05-2018,Sales,34286.86,18.5490 - 18.5500,18.55,Issue,OMO,18.5490 - 18.5500,332,0,34286.86,34286.86,22.3152,2nd Week
2017-08-09,5000,OMO,August-09-2017,09-08-2017,2890,February-08-2018,Sales,553.02,17.9490 - 17.9500,17.95,Issue,OMO,17.9490 - 17.9500,183,0,553.02,553.02,19.7252,2nd Week
2017-08-09,50000,OMO,August-09-2017,09-08-2017,2891,July-19-2018,Sales,11172.35,18.5490 - 18.5500,18.55,Issue,OMO,18.5490 - 18.5500,344,0,11172.35,11172.35,22.4801,2nd Week
2017-08-10,10000,OMO,August-10-2017,10-08-2017,2892,February-08-2018,Sales,481.1,17.9500 - 17.9500,17.95,Issue,OMO,17.9500 - 17.9500,182,0,481.1,481.1,19.7145,2nd Week
2017-08-10,50000,OMO,August-10-2017,10-08-2017,2893,August-09-2018,Sales,16313.87,18.5490 - 18.5500,18.55,Issue,OMO,18.5490 - 18.5500,364,0,16313.87,16313.87,22.7605,2nd Week
2017-08-11,5000,OMO,August-11-2017,11-08-2017,2894,February-08-2018,Sales,43.29,17.9490 - 17.9500,17.95,Issue,OMO,17.9490 - 17.9500,181,0,43.29,43.29,19.7039,2nd Week
2017-08-11,30000,OMO,August-11-2017,11-08-2017,2895,August-09-2018,Sales,20460.01,18.5490 - 18.5500,18.55,Issue,OMO,18.5490 - 18.5500,363,0,20460.01,20460.01,22.7463,2nd Week
2017-08-14,5000,OMO,August-14-2017,14-08-2017,2896,February-22-2018,Sales,180,17.9490 - 17.9500,17.95,Issue,OMO,17.9490 - 17.9500,192,0,180,180,19.8216,3rd Week
2017-08-14,20000,OMO,August-14-2017,14-08-2017,2897,August-09-2018,Sales,9205.37,18.5490 - 18.5500,18.55,Issue,OMO,18.5490 - 18.5500,360,0,9205.37,9205.37,22.9899,3rd Week
2017-08-15,5000,OMO,August-15-2017,15-08-2017,2898,August-22-2018,Sales,81.66,17.9500 - 17.9500,17.95,Issue,OMO,17.9500 - 17.9500,191,0,81.66,81.66,19.8108,3rd Week
2017-08-15,20000,OMO,August-15-2017,15-08-2017,2899,August-09-2018,Sales,25293.66,18.5490 - 18.5500,18.55,Issue,OMO,18.5490 - 18.5500,359,0,25293.66,25293.66,22.6898,3rd Week
2017-08-16,32436.51,Primary Market,August-16-2017,16-08-2017 - 91 Day,2902,November-16-2017,Sales,32436.51,13.2900 - 18.5000,13.35,Issue,NTB,13.2900 - 13.3500,91,0,33040.11,32436.51,13.8096,3rd Week
2017-08-16,30000,Primary Market,August-16-2017,16-08-2017 - 182 Day,2903,February-15-2018,Sales,30000,17.0000 - 20.0000,17.35,Issue,NTB,17.0000 - 17.3500,182,0,34746.66,30000,18.9931,3rd Week
2017-08-17,10000,OMO,August-17-2017,17-08-2017,2900,February-08-2018,Sales,8860.49,17.9490 - 17.9500,17.95,Issue,OMO,17.9490 - 17.9500,175,0,8860.49,8860.49,19.6403,3rd Week
2017-08-17,70000,OMO,August-17-2017,17-08-2017,2901,August-16-2018,Sales,90645.15,18.5000 - 18.5500,18.55,Issue,OMO,18.5000 - 18.5500,364,0,90645.15,90645.15,22.7605,3rd Week
2017-08-18,10000,OMO,August-18-2017,18-08-2017,2904,February-08-2018,Sales,3297.01,17.9490 - 17.9500,17.95,Issue,OMO,17.9490 - 17.9500,174,0,3297.01,3297.01,19.6297,3rd Week
2017-08-18,50000,OMO,August-18-2017,18-08-2016,2905,August-16-2018,Sales,65510.01,18.5490 - 18.5500,18.55,Issue,OMO,18.5490 - 18.5500,363,0,65510.36,65510.36,22.7463,3rd Week
2017-08-21,5000,OMO,August-21-2017,21-08-2017,2906,February-22-2018,Sales,27453.35,17.93000 - 17.9500,17.95,Issue,OMO,17.93000 - 17.9500,185,0,27453.35,27453.35,19.7465,4th Week
2017-08-21,30000,OMO,August-21-2017,21-08-2017,2907,August-09-2018,Sales,24476.33,18.5490 - 18.5500,18.549,Issue,OMO,18.5490 - 18.5490,353,0,82096.73,24476.33,22.604,4th Week
2017-08-22,10000,OMO,August-22-2017,22-08-2017,2908,February-22-2018,Sales,69.42,17.9500 – 17.9500,17.95,Issue,OMO,17.9500 – 17.9500,184,0,69.42,69.42,19.7359,4th Week
